
1.0,14933,5198,0,239,98.16,0.00,0.9842472976535723,1.0,0.8459904257428548,-0.0637768399268039,0.00,98.16
pNo,TP,FP,TN,FN,Average Recall(0),Average Recall(1),PD,PF,F1,MCC,Average Gmean between recalls),Average Diff_recalls,
1.0,14936,5198,0,236,98.16,0.00,0.9844450303190087,1.0,0.8460884835438736,-0.06337058115063068,0.00,98.16
pNo,TP,FP,TN,FN,Average Recall(0),Average Recall(1),PD,PF,F1,MCC,Average Gmean between recalls),Average Diff_recalls,
1.0,14931,5198,0,241,98.16,0.00,0.9841154758766149,1.0,0.8459250446162998,-0.06404631424827754,0.00,98.16
pNo,TP,FP,TN,FN,Average Recall(0),Average Recall(1),PD,PF,F1,MCC,Average Gmean between recalls),Average Diff_recalls,
1.0,14937,5198,0,235,98.16,0.00,0.9845109412074875,1.0,0.8461211657744923,-0.06323460859400298,0.00,98.16
pNo,TP,FP,TN,FN,Average Recall(0),Average Recall(1),PD,PF,F1,MCC,Average Gmean between recalls),Average Diff_recalls,
1.0,9865,0,0,5307,66.01,19.11,0.6502109148431321,-999.0,0.7880337101090387,-999.0,18.91,49.75
pNo,TP,FP,TN,FN,Average Recall(0),Average Recall(1),PD,PF,F1,MCC,Average Gmean between recalls),Average Diff_recalls,
1.0,14935,5198,0,237,98.16,0.00,0.9843791194305299,1.0,0.8460557994618326,-0.06350627604269893,0.00,98.16
